booking_id,guest_id,hotel_name_raw,room_type_id,check_in,check_out,nights,rate_per_night,total_revenue,satisfaction_score,booking_channel
2202,274, New York Bowery,4,2025-01-16,2025-01-17,1,110.68,110.68,4,Direct
2203,368, New York Bowery,2,2025-09-14,2025-09-20,6,163.78,982.68,3,Direct
2204,165,paris gare de lyon,2,2025-02-26,2025-03-01,3,176.47,529.41,,Direct
2205,395,London  Bankside,1,2025-03-27,2025-04-03,7,101.32,709.24,5,Corporate
2206,45,London Bankside,2,2025-01-02,2025-01-03,1,156.02,156.02,3,Corporate
2207,392,Copenhagen Islands Brygge,4,2026-05-05,2026-05-07,2,120.92,241.84,5,OTA
2208,126,Seattle  South Lake Union,4,2026-01-07,2026-01-10,3,88.17,264.51,4,OTA
2209,211,Paris Gare de Lyon,2,2025-03-25,2025-03-30,5,147.21,736.05,5,OTA
2210,212,Paris Gare de Lyon,3,2025-04-30,2025-05-06,6,216.03,1296.18,3,OTA
2211,223,copenhagen islands brygge,3,2025-01-16,2025-01-23,7,187.13,1309.91,4,OTA
2212,274,Rotterdam,2,2026-02-16,2026-02-23,7,130.75,915.25,3,Corporate
2213,96,Rotterdam,3,2025-07-09,2025-07-14,5,189.55,947.75,3,OTA
2214,260,copenhagen islands brygge,1,2025-04-29,2025-04-30,1,140.44,140.44,2,OTA
2215,288, Amsterdam Amstel ,4,2026-05-06,2026-05-07,1,97.56,97.56,5,Direct
2216,272,paris gare de lyon,4,2025-02-23,2025-02-25,2,107.43,214.86,5,Corporate
2217,87,new york bowery,1,2026-02-27,2026-03-01,2,140.24,280.48,5,OTA
2218,275,Boston North Station,1,2025-06-29,2025-07-04,5,126.78,633.9,5,OTA
2219,184, New York Bowery,4,2025-11-20,2025-11-27,7,106.94,748.58,4,Direct
2220,33,London Bankside,4,2025-08-10,2025-08-14,4,102.83,411.32,3,Corporate
2221,54,seattle south lake union,1,2025-06-14,2025-06-17,3,110.82,332.46,3,Direct
2222,128,rotterdam,1,2026-06-05,2026-06-11,6,140.13,840.78,3,Direct
2223,21,Paris Gare de Lyon,4,2026-06-19,2026-06-24,5,92.03,460.15,2,Corporate
2224,2,Paris Gare de Lyon,4,2025-05-17,2025-05-18,1,102.57,102.57,5,Direct
2225,350,london bankside,2,2026-05-17,2026-05-22,5,167.47,837.35,2,OTA
2226,170,rotterdam,1,2025-01-20,2025-01-21,1,136.69,136.69,4,OTA
2227,220,Paris Gare de Lyon,2,2025-08-01,2025-08-07,6,136.77,1477.12,4,Corporate
2228,362,New York Bowery,2,2025-10-06,2025-10-12,6,170.65,1023.9,5,OTA
2229,287,Copenhagen Islands Brygge,1,2025-04-25,2025-05-02,7,115.38,807.66,2,OTA
2230,128,Boston North Station,2,2025-01-02,2025-01-05,3,175.69,527.07,5,Direct
2231,16,Seattle South Lake Union,3,2025-10-25,2025-11-01,7,211.86,1483.02,4,Corporate
2232,265,Copenhagen Islands Brygge,1,2025-05-13,2025-05-16,3,113.74,341.22,5,Direct
2233,375,Copenhagen Islands Brygge,2,2025-05-06,2025-05-09,3,164.48,493.44,3,OTA
2234,258, Amsterdam Amstel ,2,2026-04-12,2026-04-18,6,142.01,852.06,5,Corporate
2235,175,Copenhagen Islands Brygge,2,2026-01-08,2026-01-09,1,129.93,129.93,4,Corporate
2236,238,Copenhagen Islands Brygge,4,2025-07-01,2025-07-05,4,88.63,354.52,3,OTA
2237,260,ROTTERDAM ,1,2026-04-28,2026-04-29,1,116.93,116.93,5,OTA
2238,360,new york bowery,3,2025-10-30,2025-11-05,6,215.18,1291.08,4,Corporate
2239,228,seattle south lake union,4,2025-04-01,2025-04-02,1,115.34,115.34,3,Corporate
2240,74,seattle south lake union,4,2025-09-14,2025-09-17,3,111.45,334.35,,OTA
2241,293,ROTTERDAM ,4,2025-02-09,2025-02-16,7,118.87,832.09,4,OTA
2242,4,Copenhagen Islands Brygge,2,2025-10-06,2025-10-10,4,166.71,666.84,3,OTA
2243,352,New York Bowery,4,2025-10-15,2025-10-19,4,113.64,454.56,5,OTA
2244,169,London  Bankside,4,2025-02-19,2025-02-26,7,93.87,657.09,5,OTA
2245,188,Paris Gare De Lyon,4,2026-06-09,2026-06-15,6,114.87,689.22,3,Direct
2246,365,New York Bowery,1,2025-01-05,2025-01-09,4,123.71,494.84,5,Corporate
2247,142,boston north station,1,2025-02-14,2025-02-18,4,137.59,550.36,2,Corporate
2248,394,new york bowery,4,2025-12-30,2026-01-04,5,100.36,501.8,5,OTA
2249,265, New York Bowery,3,2025-02-25,2025-03-01,4,223.33,893.32,2,Corporate
2250,255, New York Bowery,3,2026-03-03,2026-03-09,6,211.84,1271.04,3,OTA
2251,356,AMSTERDAM AMSTEL,2,2025-02-28,2025-03-04,4,130.54,522.16,5,Direct
2252,337,new york bowery,1,2025-01-03,2025-01-07,4,107.6,430.4,4,OTA
2253,97,amsterdam amstel,4,2025-12-15,2025-12-17,2,98.16,196.32,4,OTA
2254,101,copenhagen islands brygge,2,2026-04-15,2026-04-17,2,162.41,324.82,4,Direct
2255,72,amsterdam amstel,2,2025-09-09,2025-09-12,3,129.26,387.78,4,OTA
2256,189,rotterdam,3,2026-04-08,2026-04-09,1,181.35,181.35,4,Direct
2257,185,boston north station,3,2026-04-27,2026-05-04,7,228.01,1596.07,3,OTA
2258,347,paris gare de lyon,1,2026-03-05,2026-03-08,3,130.14,390.42,4,OTA
2259,364, New York Bowery,1,2026-01-09,2026-01-13,4,116.38,465.52,3,Corporate
2260,298,rotterdam,3,2025-02-22,2025-02-24,2,186.15,372.3,5,Direct
2261,119,Boston North Station,2,2026-05-15,2026-05-19,4,135.76,543.04,5,Direct
2262,380,Paris Gare De Lyon,2,2026-02-14,2026-02-19,5,161.83,809.15,4,Direct
2263,352,amsterdam amstel,2,2025-06-03,2025-06-04,1,145.92,145.92,5,Direct
2264,330,AMSTERDAM AMSTEL,4,2025-01-25,2025-01-31,6,98.45,590.7,,OTA
2265,314,boston north station,1,2026-04-14,2026-04-18,4,137.08,548.32,2,Direct
2266,122, New York Bowery,2,2025-03-16,2025-03-22,6,157.24,943.44,4,Corporate
2267,82,Seattle South Lake Union,2,2026-03-04,2026-03-05,1,175.01,175.01,4,Direct
2268,233,Boston North Station,1,2025-11-20,2025-11-23,3,112.23,336.69,3,OTA
2269,205,Paris Gare de Lyon,2,2025-06-04,2025-06-06,2,153.93,307.86,5,OTA
2270,133, Amsterdam Amstel ,4,2026-03-06,2026-03-09,3,97.81,293.43,5,Direct
2271,332,Copenhagen Islands Brygge,4,2025-09-29,2025-10-03,4,109.35,437.4,4,Direct
2272,129,Seattle  South Lake Union,4,2026-05-22,2026-05-27,5,95.41,477.05,5,Direct
2273,45,AMSTERDAM AMSTEL,2,2026-06-11,2026-06-16,5,178.11,890.55,5,OTA
2274,76,Paris Gare De Lyon,4,2025-03-14,2025-03-20,6,99.85,599.1,,OTA
2275,265,London  Bankside,4,2025-02-04,2025-02-07,3,112.75,338.25,5,Direct
2276,157,copenhagen islands brygge,4,2026-01-12,2026-01-18,6,103.22,619.32,4,Corporate
2277,192,Rotterdam,3,2025-03-27,2025-04-03,7,171.46,1200.22,4,OTA
2278,2,AMSTERDAM AMSTEL,1,2026-04-28,2026-04-29,1,132.08,132.08,5,Direct
2279,240,AMSTERDAM AMSTEL,1,2025-02-26,2025-03-02,4,100.64,402.56,2,OTA
2280,195,Seattle  South Lake Union,4,2025-06-05,2025-06-11,6,101.17,607.02,4,Direct
2281,347,Amsterdam Amstel,4,2025-02-22,2025-03-01,7,106.6,746.2,,Direct
2282,84,boston north station,2,2025-06-29,2025-06-30,1,180.13,180.13,5,OTA
2283,332,seattle south lake union,4,2025-12-08,2025-12-14,6,108.27,649.62,5,Corporate
2284,78,paris gare de lyon,4,2025-09-22,2025-09-28,6,87.63,525.78,5,OTA
2285,48, Amsterdam Amstel ,2,2025-09-02,2025-09-06,4,179.77,719.08,5,Direct
2286,274,seattle south lake union,1,2026-01-21,2026-01-28,7,134.61,942.27,5,Direct
2287,267, Amsterdam Amstel ,3,2026-02-05,2026-02-10,5,190.89,954.45,5,OTA
2288,206,ROTTERDAM ,2,2025-10-18,2025-10-24,6,144.86,869.16,,OTA
2289,94,Copenhagen Islands Brygge,3,2026-01-18,2026-01-25,7,181.09,1267.63,4,Direct
2290,355, Amsterdam Amstel ,1,2025-09-14,2025-09-18,4,137.21,548.84,4,OTA
2291,211,ROTTERDAM ,1,2026-05-28,2026-06-03,6,133.8,802.8,3,OTA
2291,211,ROTTERDAM ,1,2026-05-28,2026-06-03,6,133.8,802.8,3,OTA
2292,76,amsterdam amstel,4,2025-09-29,2025-10-01,2,122.28,244.56,,Corporate
2293,265,Paris Gare De Lyon,4,2025-04-15,2025-04-21,6,122.3,733.8,5,Corporate
2294,157,boston north station,4,2025-01-06,2025-01-09,3,94.92,284.76,4,OTA
2295,42,Seattle South Lake Union,3,2026-03-17,2026-03-18,1,207.83,207.83,5,OTA
2296,229,paris gare de lyon,4,2026-05-31,2026-06-05,5,102.79,513.95,3,Direct
2297,263,boston north station,3,2026-04-08,2026-04-15,7,175.34,1227.38,4,OTA
2298,2,new york bowery,3,2026-03-22,2026-03-24,2,195.27,390.54,3,OTA
2299,79,Amsterdam Amstel,3,2026-06-25,2026-06-28,3,206.28,618.84,4,Direct
2300,70,copenhagen islands brygge,2,2025-09-03,2025-09-10,7,178.81,1251.67,5,Corporate
2301,119, Amsterdam Amstel ,1,2026-01-23,2026-01-24,1,103.79,103.79,5,Direct
2302,91,Seattle  South Lake Union,4,2025-03-11,2025-03-16,5,110.15,550.75,5,Corporate
2303,67,London Bankside,1,2025-08-03,2025-08-08,5,119.53,597.65,3,OTA
2304,214,AMSTERDAM AMSTEL,1,2025-11-23,2025-11-29,6,113.22,679.32,4,Direct
2305,363,copenhagen islands brygge,3,2025-03-23,2025-03-28,5,182.59,912.95,3,OTA
2306,268,Paris Gare De Lyon,4,2026-03-20,2026-03-25,5,120.66,603.3,5,OTA
2307,275,Boston North Station,2,2026-06-30,2026-07-03,3,127.1,381.3,3,OTA
2308,277,Paris Gare De Lyon,4,2025-04-04,2025-04-11,7,118.37,828.59,4,OTA
2309,151,copenhagen islands brygge,2,2026-03-30,2026-04-06,7,155.41,1087.87,3,Corporate
2310,237,Paris Gare De Lyon,4,2025-01-30,2025-02-05,6,85.74,514.44,5,OTA
2311,381,Seattle South Lake Union,1,2026-02-21,2026-02-23,2,108.02,216.04,4,Corporate
2312,89,rotterdam,2,2025-05-13,2025-05-20,7,171.76,1202.32,,Corporate
2313,300,ROTTERDAM ,4,2025-08-12,2025-08-13,1,114.99,114.99,4,Corporate
2314,160,Seattle South Lake Union,2,2025-09-18,2025-09-19,1,179.09,179.09,4,Direct
2315,231, New York Bowery,4,2025-02-09,2025-02-12,3,101.29,303.87,3,Direct
2316,205,copenhagen islands brygge,4,2025-08-27,2025-09-01,5,115.4,577.0,2,Corporate
2317,383,boston north station,4,2026-05-27,2026-06-02,6,92.62,555.72,4,OTA
2318,274,rotterdam,4,2026-03-25,2026-03-26,1,117.76,117.76,3,Corporate
2319,216,Boston North Station,3,2025-02-02,2025-02-06,4,218.2,872.8,,OTA
2320,126,amsterdam amstel,1,2025-05-01,2025-05-03,2,120.1,240.2,2,OTA
2321,165,Copenhagen Islands Brygge,1,2025-02-09,2025-02-14,5,139.37,696.85,3,Corporate
2322,207,new york bowery,4,2025-01-22,2025-01-24,2,102.59,205.18,5,Corporate
2323,221,ROTTERDAM ,3,2026-04-19,2026-04-25,6,220.58,1323.48,5,Corporate
2324,14,rotterdam,3,2025-11-28,2025-12-04,6,217.67,1306.02,4,Corporate
2325,287,Boston North Station,2,2025-12-20,2025-12-22,2,132.38,264.76,4,Direct
2326,202,Paris Gare de Lyon,3,2025-04-09,2025-04-16,7,217.66,1523.62,5,Corporate
2327,77,boston north station,1,2025-07-29,2025-07-30,1,127.09,127.09,2,Corporate
2328,154,amsterdam amstel,1,2025-07-13,2025-07-20,7,127.89,895.23,4,Corporate
2329,378,Boston North Station,2,2025-07-25,2025-08-01,7,141.2,988.4,5,Direct
2330,20,London  Bankside,3,2025-06-18,2025-06-21,3,194.06,582.18,5,Direct
2331,70,Boston North Station,2,2025-06-07,2025-06-10,3,125.55,376.65,4,Direct
2332,135,Boston North Station,3,2026-04-30,2026-05-01,1,215.52,215.52,2,Direct
2333,96,Copenhagen Islands Brygge,4,2025-09-02,2025-09-05,3,89.91,269.73,5,OTA
2334,43, New York Bowery,2,2025-02-10,2025-02-11,1,172.88,172.88,4,OTA
2335,195,London  Bankside,4,2025-11-06,2025-11-13,7,92.65,648.55,4,OTA
2336,344,Paris Gare de Lyon,2,2025-07-16,2025-07-19,3,156.32,468.96,3,OTA
2337,251,copenhagen islands brygge,1,2025-11-04,2025-11-10,6,141.29,847.74,,OTA
2338,59,London  Bankside,4,2025-10-25,2025-10-26,1,118.44,118.44,3,Direct
2339,135,new york bowery,3,2026-03-17,2026-03-18,1,175.89,175.89,5,Corporate
2340,178,seattle south lake union,2,2026-01-02,2026-01-08,6,150.63,903.78,2,OTA
2341,340,amsterdam amstel,4,2026-05-31,2026-06-06,6,110.29,661.74,5,Direct
2342,389,amsterdam amstel,4,2025-07-30,2025-07-31,1,118.55,118.55,4,Corporate
2343,352,copenhagen islands brygge,2,2025-05-21,2025-05-28,7,163.47,1144.29,5,Corporate
2344,297,Amsterdam Amstel,4,2025-03-09,2025-03-12,3,106.76,320.28,4,OTA
2345,274,copenhagen islands brygge,4,2025-10-28,2025-10-31,3,106.09,318.27,3,OTA
2346,375,ROTTERDAM ,1,2026-05-20,2026-05-22,2,135.2,270.4,3,OTA
2347,141,ROTTERDAM ,3,2025-11-20,2025-11-27,7,216.99,1518.93,2,OTA
2348,220,Paris Gare de Lyon,4,2025-07-31,2025-08-05,5,92.93,464.65,3,OTA
2349,356, Amsterdam Amstel ,2,2026-02-26,2026-03-01,3,153.95,461.85,5,Direct
2350,202,Boston North Station,2,2026-05-18,2026-05-25,7,127.25,890.75,5,OTA
2351,20,seattle south lake union,1,2025-09-24,2025-09-27,3,98.31,294.93,5,Direct
2352,58,Paris Gare De Lyon,3,2025-08-08,2025-08-14,6,175.27,1051.62,2,Corporate
2353,193,amsterdam amstel,1,2025-04-02,2025-04-07,5,115.53,577.65,4,Corporate
2354,90,rotterdam,4,2026-05-28,2026-05-30,2,114.12,228.24,3,Direct
2355,149,amsterdam amstel,3,2025-11-19,2025-11-22,3,234.18,702.54,2,Direct
2355,149,amsterdam amstel,3,2025-11-19,2025-11-22,3,234.18,702.54,2,Direct
2356,48,Amsterdam Amstel,4,2025-05-21,2025-05-23,2,91.19,182.38,3,OTA
2357,354,Boston North Station,1,2026-04-01,2026-04-07,6,107.15,642.9,3,Direct
2358,324,ROTTERDAM ,4,2025-01-22,2025-01-29,7,95.33,667.31,4,Corporate
2359,97,London Bankside,4,2025-09-23,2025-09-30,7,114.9,804.3,5,Corporate
2360,243, New York Bowery,4,2025-02-04,2025-02-05,1,92.06,92.06,4,OTA
2361,93,london bankside,3,2025-09-19,2025-09-22,3,199.37,598.11,5,Direct
2362,358,Seattle  South Lake Union,3,2026-03-22,2026-03-24,2,182.84,182.84,4,Direct
2363,139,Seattle South Lake Union,3,2026-04-18,2026-04-23,5,191.61,958.05,4,Direct
2364,117, New York Bowery,2,2026-03-09,2026-03-12,3,153.7,461.1,4,Direct
2365,239,Seattle South Lake Union,1,2025-05-09,2025-05-15,6,110.48,662.88,5,Direct
2366,139,New York Bowery,3,2025-10-16,2025-10-17,1,234.6,234.6,3,Corporate
2367,110, New York Bowery,4,2025-06-23,2025-06-29,6,103.43,620.58,2,OTA
2368,107,London  Bankside,1,2025-05-22,2025-05-26,4,114.6,458.4,5,Direct
2369,374,Paris Gare De Lyon,1,2026-06-22,2026-06-29,7,118.54,829.78,3,Corporate
2370,373,AMSTERDAM AMSTEL,1,2025-04-29,2025-05-03,4,111.21,444.84,5,Direct
2371,389,New York Bowery,4,2026-01-07,2026-01-14,7,113.3,793.1,5,OTA
2372,95,ROTTERDAM ,2,2026-05-24,2026-05-30,6,179.06,1074.36,5,Direct
2373,76,London  Bankside,3,2025-09-06,2025-09-08,2,177.27,354.54,3,OTA
2374,248,paris gare de lyon,1,2026-02-23,2026-03-01,6,129.84,779.04,2,OTA
2375,332, New York Bowery,3,2026-04-16,2026-04-17,1,200.53,200.53,3,Direct
2376,97,Amsterdam Amstel,4,2025-01-10,2025-01-17,7,108.06,756.42,,OTA
2377,366,AMSTERDAM AMSTEL,4,2025-08-19,2025-08-21,2,115.92,231.84,5,OTA
2378,345,Boston North Station,4,2026-05-19,2026-05-25,6,102.23,613.38,4,Corporate
2379,345,seattle south lake union,3,2025-12-15,2025-12-19,4,180.17,720.68,4,Direct
2380,53,Paris Gare De Lyon,4,2025-10-05,2025-10-09,4,98.8,395.2,5,Corporate
2381,96,Paris Gare de Lyon,4,2025-07-03,2025-07-07,4,122.61,490.44,4,Direct
2382,88,boston north station,3,2026-03-30,2026-04-01,2,216.35,432.7,5,Direct
2383,376,Boston North Station,4,2025-08-21,2025-08-24,3,105.07,315.21,4,Direct
2384,65,Rotterdam,3,2025-07-24,2025-07-28,4,213.55,854.2,5,Corporate
2385,371,new york bowery,4,2025-08-02,2025-08-04,2,102.01,204.02,5,OTA
2386,396,Copenhagen Islands Brygge,2,2026-04-22,2026-04-24,2,171.41,342.82,5,OTA
2387,19,New York Bowery,2,2025-08-23,2025-08-29,6,167.74,1006.44,,OTA
2388,18,new york bowery,2,2026-04-02,2026-04-03,1,135.72,135.72,3,OTA
2389,144, New York Bowery,3,2026-02-13,2026-02-19,6,176.34,1058.04,5,Direct
2390,52,new york bowery,3,2025-04-27,2025-05-01,4,213.3,853.2,5,Direct
2391,155,rotterdam,2,2025-04-09,2025-04-12,3,163.84,491.52,5,OTA
2392,106, Amsterdam Amstel ,2,2026-04-07,2026-04-09,2,180.19,360.38,3,OTA
2393,285,Paris Gare De Lyon,2,2025-02-08,2025-02-10,2,159.22,318.44,3,OTA
2394,122,Rotterdam,2,2025-04-07,2025-04-12,5,167.22,836.1,2,Corporate
2395,170,amsterdam amstel,1,2026-02-10,2026-02-14,4,137.84,551.36,2,Direct
2396,153,Seattle South Lake Union,4,2026-03-04,2026-03-08,4,96.82,387.28,3,OTA
2397,316,ROTTERDAM ,1,2025-01-01,2025-01-03,2,106.17,212.34,5,OTA
2398,389,ROTTERDAM ,4,2025-09-05,2025-09-11,6,93.32,559.92,2,OTA
2399,148,ROTTERDAM ,1,2025-07-25,2025-07-30,5,112.07,560.35,2,Corporate
2400,263,Seattle South Lake Union,4,2025-08-11,2025-08-12,1,113.56,113.56,4,Direct
2401,114,copenhagen islands brygge,2,2025-12-26,2026-01-01,6,169.29,1015.74,4,OTA
2402,289,seattle south lake union,2,2025-03-08,2025-03-12,4,125.38,501.52,,Direct
2403,369,copenhagen islands brygge,1,2026-03-29,2026-03-31,2,130.62,261.24,5,Direct
2404,241, New York Bowery,3,2026-01-07,2026-01-13,6,177.01,1062.06,5,OTA
2405,50,new york bowery,4,2025-10-27,2025-11-03,7,110.65,774.55,3,Corporate
2406,367,Seattle South Lake Union,3,2026-03-05,2026-03-09,4,233.26,933.04,5,OTA
2407,67, Amsterdam Amstel ,1,2025-12-06,2025-12-10,4,138.14,552.56,3,Corporate
2408,304,Seattle South Lake Union,2,2026-04-01,2026-04-04,3,139.78,419.34,2,OTA
2409,81,AMSTERDAM AMSTEL,3,2025-03-01,2025-03-03,2,208.77,417.54,2,OTA
2410,114,paris gare de lyon,3,2025-08-26,2025-08-29,3,200.77,602.31,4,Direct
2411,121,Copenhagen Islands Brygge,4,2025-03-07,2025-03-08,1,87.21,87.21,5,Corporate
2412,301, Amsterdam Amstel ,1,2025-08-06,2025-08-10,4,117.34,469.36,4,Direct
2413,60,Paris Gare de Lyon,3,2025-02-15,2025-02-22,7,213.54,1494.78,4,OTA
2414,289,London  Bankside,1,2025-02-13,2025-02-20,7,103.45,724.15,3,Corporate
2415,1,copenhagen islands brygge,1,2025-08-17,2025-08-22,5,130.77,653.85,5,Corporate
2416,266,Seattle South Lake Union,1,2025-04-19,2025-04-20,1,135.4,135.4,5,OTA
2417,29,ROTTERDAM ,4,2025-04-03,2025-04-08,5,107.09,535.45,3,Corporate
2418,62,rotterdam,1,2025-08-16,2025-08-23,7,116.05,812.35,3,Direct
2419,329,Amsterdam Amstel,3,2025-06-01,2025-06-06,5,223.56,1117.8,3,Corporate
2420,217,London  Bankside,1,2025-06-07,2025-06-12,5,133.54,667.7,3,Corporate
2421,289,Paris Gare de Lyon,3,2025-02-12,2025-02-18,6,245.1,1470.6,4,Direct
2422,80,rotterdam,4,2025-09-19,2025-09-18,-1,89.54,-89.54,4,OTA
2423,199,New York Bowery,3,2025-03-17,2025-03-21,4,221.04,884.16,4,Direct
2424,42,London  Bankside,1,2025-05-15,2025-05-22,7,126.23,883.61,3,OTA
2425,369,Seattle  South Lake Union,2,2025-03-02,2025-03-06,4,137.4,549.6,4,OTA
2426,299,London Bankside,4,2025-04-21,2025-04-26,5,118.19,590.95,5,Corporate
2427,387,London Bankside,1,2025-08-11,2025-08-18,7,120.72,845.04,5,OTA
2428,383,boston north station,4,2025-02-13,2025-02-18,5,111.79,558.95,4,OTA
2429,289,boston north station,3,2025-09-27,2025-09-30,3,196.74,590.22,5,Corporate
2430,68,AMSTERDAM AMSTEL,4,2025-09-26,2025-09-29,3,108.08,324.24,3,Corporate
2431,133,AMSTERDAM AMSTEL,2,2025-10-08,2025-10-09,1,162.08,162.08,5,Direct
2432,92,seattle south lake union,3,2025-07-15,2025-07-21,6,210.44,1262.64,2,OTA
2433,50,New York Bowery,4,2025-10-20,2025-10-24,4,122.76,491.04,5,Direct
2434,8,ROTTERDAM ,2,2026-02-01,2026-02-03,2,149.9,299.8,4,Direct
2435,5,copenhagen islands brygge,2,2025-11-12,2025-11-17,5,140.12,700.6,3,Direct
2436,203,Amsterdam Amstel,3,2026-01-23,2026-01-25,2,226.5,453.0,,Direct
2437,106,Seattle South Lake Union,1,2025-06-01,2025-06-04,3,105.92,317.76,4,Direct
2438,382, Amsterdam Amstel ,3,2026-02-04,2026-02-05,1,178.26,178.26,5,OTA
2438,382, Amsterdam Amstel ,3,2026-02-04,2026-02-05,1,178.26,178.26,5,OTA
2439,117,ROTTERDAM ,3,2025-07-23,2025-07-30,7,224.46,1571.22,4,Direct
2440,340,new york bowery,2,2025-09-06,2025-09-08,2,165.01,330.02,4,OTA
2441,372,Boston North Station,1,2025-10-11,2025-10-17,6,101.37,608.22,3,Direct
2442,349,Boston North Station,4,2026-05-09,2026-05-14,5,91.24,456.2,5,Direct
2443,117,Copenhagen Islands Brygge,1,2025-08-11,2025-08-15,4,122.77,491.08,3,Direct
2444,78,AMSTERDAM AMSTEL,3,2025-06-16,2025-06-20,4,205.12,820.48,2,Corporate
2445,145,seattle south lake union,3,2025-05-11,2025-05-15,4,223.19,892.76,3,Direct
2446,160,paris gare de lyon,3,2025-07-10,2025-07-12,2,185.42,370.84,5,OTA
2447,24, Amsterdam Amstel ,2,2025-09-15,2025-09-18,3,155.9,467.7,3,OTA
2447,24, Amsterdam Amstel ,2,2025-09-15,2025-09-18,3,155.9,467.7,3,OTA
2448,204,boston north station,4,2026-03-22,2026-03-26,4,112.43,449.72,3,Direct
2449,371,Seattle South Lake Union,2,2025-02-26,2025-03-04,6,136.64,819.84,3,Direct
2450,191,New York Bowery,2,2026-02-10,2026-02-12,2,161.51,323.02,5,Direct
2451,2,Boston North Station,1,2025-01-16,2025-01-23,7,110.19,771.33,4,OTA
2452,363,boston north station,4,2025-11-16,2025-11-19,3,93.61,280.83,5,Direct
2453,117,Rotterdam,2,2025-10-11,2025-10-18,7,150.17,1051.19,,Direct
2454,155, New York Bowery,2,2025-10-29,2025-11-01,3,152.7,458.1,3,OTA
2455,272,London  Bankside,1,2026-05-03,2026-05-08,5,139.43,697.15,4,OTA
2456,131,Seattle  South Lake Union,2,2026-04-13,2026-04-17,4,137.31,549.24,5,Direct
2457,61,New York Bowery,2,2025-06-21,2025-06-23,2,158.58,317.16,5,Direct
2457,61,New York Bowery,2,2025-06-21,2025-06-23,2,158.58,317.16,5,Direct
2458,352,Seattle South Lake Union,1,2025-11-16,2025-11-22,6,130.27,781.62,3,OTA
2459,371,seattle south lake union,4,2025-09-19,2025-09-20,1,93.9,93.9,4,Direct
2460,368,seattle south lake union,2,2025-06-15,2025-06-22,7,172.5,1207.5,4,OTA
2461,213, New York Bowery,2,2026-05-08,2026-05-13,5,167.5,837.5,5,OTA
2462,154,New York Bowery,3,2026-03-18,2026-03-23,5,227.59,1137.95,2,Direct
2463,119,boston north station,1,2025-07-06,2025-07-08,2,137.96,275.92,4,Corporate
2464,267,London Bankside,3,2026-03-20,2026-03-23,3,243.2,729.6,5,OTA
2465,388,london bankside,1,2025-11-11,2025-11-16,5,139.0,695.0,5,OTA
2466,297,copenhagen islands brygge,3,2026-01-06,2026-01-12,6,211.87,1271.22,4,Corporate
2467,294,new york bowery,2,2025-04-17,2025-04-19,2,147.9,295.8,2,Direct
2468,219,copenhagen islands brygge,4,2026-05-03,2026-05-07,4,93.46,373.84,2,Corporate
2469,300,Boston North Station,3,2025-08-14,2025-08-21,7,212.09,1484.63,3,OTA
2470,99,Seattle South Lake Union,2,2025-01-14,2025-01-20,6,172.33,1033.98,,Direct
2471,158,london bankside,1,2025-11-12,2025-11-15,3,106.77,320.31,5,Direct
2472,2,Amsterdam Amstel,4,2025-04-10,2025-04-17,7,115.04,805.28,5,OTA
2473,247,london bankside,2,2026-06-28,2026-07-04,6,146.31,877.86,2,OTA
2474,300,Paris Gare de Lyon,4,2025-05-02,2025-05-03,1,114.44,114.44,2,OTA
2475,82,copenhagen islands brygge,3,2026-01-07,2026-01-12,5,177.93,889.65,4,Direct
2476,240,paris gare de lyon,1,2025-05-02,2025-05-03,1,111.54,111.54,5,OTA
2477,212,Paris Gare De Lyon,1,2026-03-11,2026-03-16,5,120.27,601.35,3,Direct
2478,310,ROTTERDAM ,4,2025-07-25,2025-07-28,3,122.98,368.94,5,OTA
2479,140,copenhagen islands brygge,4,2025-02-22,2025-02-24,2,91.21,182.42,5,Corporate
2480,266,boston north station,4,2026-02-01,2026-02-05,4,116.63,466.52,5,Corporate
2481,227,new york bowery,3,2025-11-24,2025-11-30,6,218.37,1310.22,4,Direct
2482,348, Amsterdam Amstel ,4,2025-11-19,2025-11-21,2,95.33,190.66,3,Corporate
2483,269,AMSTERDAM AMSTEL,1,2026-01-19,2026-01-21,2,106.76,213.52,2,OTA
2484,209,London Bankside,4,2025-11-07,2025-11-13,6,111.97,671.82,5,Direct
2485,181,Boston North Station,1,2026-01-31,2026-02-02,2,141.24,282.48,5,Direct
2486,185,paris gare de lyon,2,2026-06-30,2026-07-04,4,149.11,596.44,5,Direct
2487,355,copenhagen islands brygge,4,2026-03-19,2026-03-25,6,93.8,562.8,4,OTA
2488,58,seattle south lake union,3,2025-05-31,2025-06-07,7,242.29,1696.03,,Direct
2489,23,seattle south lake union,4,2025-04-23,2025-04-29,6,97.96,587.76,3,Direct
2490,266,Seattle South Lake Union,2,2025-08-30,2025-09-06,7,148.85,1041.95,3,Direct
2491,362,rotterdam,4,2026-06-25,2026-06-30,5,98.47,492.35,4,OTA
2492,15,paris gare de lyon,4,2026-06-25,2026-06-29,4,114.24,456.96,4,OTA
2493,308,London Bankside,2,2025-09-02,2025-09-08,6,130.37,782.22,4,Direct
2494,331,ROTTERDAM ,3,2025-04-15,2025-04-21,6,185.76,1114.56,5,OTA
2495,259,ROTTERDAM ,1,2026-05-17,2026-05-22,5,100.06,500.3,2,Corporate
